"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","term"
"521","#LatestNews: 14 soldiers killed in anti-Boko Haram operations",FALSE,0,NA,2016-09-30 19:53:16,FALSE,NA,"781945025080991744",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","diamondnewsngr",0,FALSE,FALSE,NA,NA,"boko haram"
"522","US builds a $100 million African drone base to fight Boko Haram | Read: https://t.co/KaryumRgyW via Engadget©",FALSE,0,NA,2016-09-30 19:53:07,FALSE,NA,"781944986669547520",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","TechNgayon",0,FALSE,FALSE,NA,NA,"boko haram"
"523","RT @Basheeryusif: Pmb ordered Nigerian Army killed 3sons of sheikh Zakzaky, 1000+unarmed shiite#ZariaMassacre&amp;now hired boko haram to attac…",FALSE,0,NA,2016-09-30 19:52:55,FALSE,NA,"781944937944379392",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MuhammadAhmad69",6,TRUE,FALSE,NA,NA,"boko haram"
"524","RT @IRLA_USA: Savaged by #BokoHaram https://t.co/nfCvStuuD8 #Nigeria",FALSE,0,NA,2016-09-30 19:52:53,FALSE,NA,"781944930067439616",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ObinnaO95303354",30,TRUE,FALSE,NA,NA,"boko haram"
"525","US builds a $100 million African drone base to fight Boko Haram https://t.co/baSiRcURyM via engadget #news #tech",FALSE,0,NA,2016-09-30 19:52:45,FALSE,NA,"781944895607103488",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","macrossfan",0,FALSE,FALSE,NA,NA,"boko haram"
"526","US builds a $100 million African drone base to fight Boko Haram https://t.co/MH9VKZzL7H",FALSE,0,NA,2016-09-30 19:52:34,FALSE,NA,"781944849356431361",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","StevoCandelaria",0,FALSE,FALSE,NA,NA,"boko haram"
"527","US builds a $100 million African drone base to fight Boko Haram https://t.co/O8UQv9Q6dE",FALSE,0,NA,2016-09-30 19:52:31,FALSE,NA,"781944838153445376",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","NDesignsTech",0,FALSE,FALSE,NA,NA,"boko haram"
"528","US builds a $100 million African drone base to fight Boko Haram https://t.co/4YH4WvNfbR https://t.co/Vcn2G0pHg0 via engadget",FALSE,0,NA,2016-09-30 19:52:29,FALSE,NA,"781944829454450688",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","SmithMediaNY",0,FALSE,FALSE,NA,NA,"boko haram"
"529","US builds a $100 million African drone base to fight Boko Haram https://t.co/A1ijEOrj5J #agadez #al_qaeda",FALSE,0,NA,2016-09-30 19:52:26,FALSE,NA,"781944814451380224",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","GeekPills",0,FALSE,FALSE,NA,NA,"boko haram"
"530","US builds a $100 million African drone base to fight Boko Haram https://t.co/kWQyyEaWsN",FALSE,0,NA,2016-09-30 19:52:26,FALSE,NA,"781944813591539714",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","GOODManor",0,FALSE,FALSE,NA,NA,"boko haram"
"531","US builds a $100 million African drone base to fight Boko Haram https://t.co/X8YTUcabfF",FALSE,0,NA,2016-09-30 19:52:25,FALSE,NA,"781944812387696640",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","technews6",0,FALSE,FALSE,NA,NA,"boko haram"
"532","US builds a $100 million African drone base to fight Boko Haram https://t.co/M55IRSNpk2",FALSE,0,NA,2016-09-30 19:52:25,FALSE,NA,"781944811469234176",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","CamaLounge",0,FALSE,FALSE,NA,NA,"boko haram"
"533","US builds a $100 million African drone base to fight Boko Haram https://t.co/wPCNLDuCJP",FALSE,0,NA,2016-09-30 19:52:25,FALSE,NA,"781944810709987330",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","NonGeekTechv2",0,FALSE,FALSE,NA,NA,"boko haram"
"534","US builds a $100 million African drone base to fight Boko Haram https://t.co/rBT7PcLssE",FALSE,0,NA,2016-09-30 19:52:25,FALSE,NA,"781944810038894592",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","DopeDrive",0,FALSE,FALSE,NA,NA,"boko haram"
"535","Savaged by Boko Haram https://t.co/yybCpxGJzR",FALSE,0,NA,2016-09-30 19:52:10,FALSE,NA,"781944746424033280",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ezeudenwa",0,FALSE,FALSE,NA,NA,"boko haram"
"536","RT @Amaka_Ekwo: Savaged by Boko Haram https://t.co/L9R1b3LOEx",FALSE,0,NA,2016-09-30 19:52:04,FALSE,NA,"781944724349448193",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ugochuk8987786",46,TRUE,FALSE,NA,NA,"boko haram"
"537","RT @mercycorps: Our research found that about 800,000 people were living in burned-out villages and camps across Borno, #Nigeria: https://t…",FALSE,0,NA,2016-09-30 19:51:57,FALSE,NA,"781944692908761088",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WIyekekpolo",2,TRUE,FALSE,NA,NA,"boko haram"
"538","Engadget News: US builds a $100 million African drone base to fight Boko Haram https://t.co/bvtALsTaB2",FALSE,0,NA,2016-09-30 19:51:52,FALSE,NA,"781944673216696321",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","greyinggeekjon",0,FALSE,FALSE,NA,NA,"boko haram"
"539","US builds a $100 million African drone base to fight Boko Haram #technews https://t.co/m24JnjVFNK",FALSE,0,NA,2016-09-30 19:51:46,FALSE,NA,"781944648575098880",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","need4geeks",0,FALSE,FALSE,NA,NA,"boko haram"
"540","engadget: US builds a $100 million African drone base to fight Boko Haram https://t.co/DVCYqTXkO8 https://t.co/eX58mXutFd",FALSE,0,NA,2016-09-30 19:51:42,FALSE,NA,"781944629470134272",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Point_tecno",0,FALSE,FALSE,NA,NA,"boko haram"
"541","US builds a $100 million African drone base to fight Boko Haram https://t.co/bqAzzlZRbM",FALSE,0,NA,2016-09-30 19:51:40,FALSE,NA,"781944622452973569",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","TodaysNewsStory",0,FALSE,FALSE,NA,NA,"boko haram"
"542","US builds a $100 million African drone base to fight Boko Haram https://t.co/YuraxWW5qF https://t.co/XtTxlBvQpj

— Engadget (engadget) Se…",FALSE,0,NA,2016-09-30 19:51:40,FALSE,NA,"781944620695642112",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","NerdNewsFeed",0,FALSE,FALSE,NA,NA,"boko haram"
"543","US builds a $100 million African drone base to fight Boko Haram https://t.co/nz7ZJorNtI https://t.co/GfffU60iZC v… https://t.co/455Y1ugDMh",FALSE,0,NA,2016-09-30 19:51:38,FALSE,NA,"781944614223749120",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","RerateUSA",0,FALSE,FALSE,NA,NA,"boko haram"
"544","US builds a $100 million African drone base to fight Boko Haram https://t.co/qPsGooTo5t #NEWS #Tech",FALSE,0,NA,2016-09-30 19:51:37,FALSE,NA,"781944611166101504",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","sfsf_co",0,FALSE,FALSE,NA,NA,"boko haram"
"545","US builds a $100 million African drone base to fight Boko Haram - https://t.co/EYWEXqHbAB - by Andrew Tarantola",FALSE,0,NA,2016-09-30 19:51:37,FALSE,NA,"781944610071379968",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","thunderbluex76",0,FALSE,FALSE,NA,NA,"boko haram"
"546","RT @IRLA_USA: Savaged by #BokoHaram https://t.co/nfCvStuuD8 #Nigeria",FALSE,0,NA,2016-09-30 19:51:36,FALSE,NA,"781944606913073152",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ugochuk8987786",30,TRUE,FALSE,NA,NA,"boko haram"
"547","Engadget: US builds a $100 million African drone base to fight Boko Haram https://t.co/ek5E9GnRsV https://t.co/juomTGWltM #News",FALSE,0,NA,2016-09-30 19:51:35,FALSE,NA,"781944601175359488",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","FromPlusUltra",0,FALSE,FALSE,NA,NA,"boko haram"
"548","US builds a $100 million African drone base to fight Boko Haram https://t.co/4VDMDOScZN",FALSE,0,NA,2016-09-30 19:51:34,FALSE,NA,"781944597975031808",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","FarisRazif",0,FALSE,FALSE,NA,NA,"boko haram"
"549","US builds a $100 million African drone base to fight Boko Haram https://t.co/IWLVWt8IPm",FALSE,0,NA,2016-09-30 19:51:30,FALSE,NA,"781944580396769280",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Nordammarketin2",0,FALSE,FALSE,NA,NA,"boko haram"
"550","14 soldiers killed in anti-Boko Haram operations https://t.co/OBwK8A5w0m",FALSE,0,NA,2016-09-30 19:51:29,FALSE,NA,"781944574667288576",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","RandomNaija",0,FALSE,FALSE,NA,NA,"boko haram"
"551","US builds a $100 million African drone base to fight Boko Haram The Department of Defense announced on Friday... https://t.co/9xzywgbLpo",FALSE,0,NA,2016-09-30 19:51:26,FALSE,NA,"781944565573951488",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","TechKnowledgeIt",0,FALSE,FALSE,NA,NA,"boko haram"
"552","RT @RichardGrenell: She refused to put Boko Haram on the terror list. 600 little girls raped, killed &amp; kidnapped by Boko Haram. https://t.c…",FALSE,0,NA,2016-09-30 19:51:25,FALSE,NA,"781944560142299136",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","LGambino1",826,TRUE,FALSE,NA,NA,"boko haram"
"553","US builds a $100 million African drone base to fight Boko Haram https://t.co/JFKh7wXstT https://t.co/hUkPJebLK5",FALSE,0,NA,2016-09-30 19:51:25,FALSE,NA,"781944558003298305",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","blackibiza",0,FALSE,FALSE,NA,NA,"boko haram"
"554","New post: ""US builds a $100 million African drone base to fight Boko Haram"" https://t.co/9eSjDmXCn2",FALSE,0,NA,2016-09-30 19:51:24,FALSE,NA,"781944555335712768",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","drunktechguy",0,FALSE,FALSE,NA,NA,"boko haram"
"555","US builds a $100 million African drone base to fight Boko Haram https://t.co/AllozrRzFt https://t.co/8WrTUvdQml #Tech #News #Technology #…",FALSE,0,NA,2016-09-30 19:51:22,FALSE,NA,"781944545261092864",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","TGVIA",0,FALSE,FALSE,NA,NA,"boko haram"
"556","US builds a $100 million African drone base to fight Boko Haram https://t.co/53uzjz7pR7 #AppleNews",FALSE,0,NA,2016-09-30 19:51:21,FALSE,NA,"781944542077607939",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","engelbrechtd",0,FALSE,FALSE,NA,NA,"boko haram"
"557","US builds a $100 million African drone base to fight Boko Haram https://t.co/sDz2uftsy8",FALSE,0,NA,2016-09-30 19:51:17,FALSE,NA,"781944527477178368",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Amy_Sharpton",0,FALSE,FALSE,NA,NA,"boko haram"
"558","RT @IRLA_USA: Savaged by #BokoHaram https://t.co/nfCvStuuD8 #Nigeria",FALSE,0,NA,2016-09-30 19:51:13,FALSE,NA,"781944508766384128",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","ONYECHEGE3",30,TRUE,FALSE,NA,NA,"boko haram"
"559","#US builds a $100 million African drone base to fight Boko Haram https://t.co/QIHN1lvMBH",FALSE,0,NA,2016-09-30 19:51:12,FALSE,NA,"781944506329493504",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Michael_Vasanth",0,FALSE,FALSE,NA,NA,"boko haram"
"560","#APITConnect - US builds a $100 million African drone base to fight Boko Haram https://t.co/FHmZuQmlkZ",FALSE,0,NA,2016-09-30 19:51:11,FALSE,NA,"781944499933220864",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","AshtapailuIT",0,FALSE,FALSE,NA,NA,"boko haram"
"561","US builds a $100 million African drone base to fight Boko Haram https://t.co/kOhqdWmyjL https://t.co/nwQDBqGSAB",FALSE,0,NA,2016-09-30 19:51:10,FALSE,NA,"781944498595082240",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","EngadgetUK",0,FALSE,FALSE,NA,NA,"boko haram"
"562","US builds a $100 million African drone base to fight Boko Haram https://t.co/8Ez4sGeMs0 | TUAW",FALSE,0,NA,2016-09-30 19:51:08,FALSE,NA,"781944486863708160",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","technology_db",0,FALSE,FALSE,NA,NA,"boko haram"
"563","""US builds a $100 million African drone base to fight Boko Haram"" https://t.co/BFJYhfcyvQ #gadgets",FALSE,0,NA,2016-09-30 19:51:03,FALSE,NA,"781944468626870272",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","GadgetInfoNews",0,FALSE,FALSE,NA,NA,"boko haram"
"564","RT @Amaka_Ekwo: Nnamdi Kanu must be a prophet.

Nigeria now like then Somalia says OXFAM.

Pls support #SelfDetermination. #Biafra 

https:…",FALSE,0,NA,2016-09-30 19:51:02,FALSE,NA,"781944461786054656",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","onyemaphilip7",64,TRUE,FALSE,NA,NA,"boko haram"
"565","US builds a $100 million African drone base to fight Boko Haram https://t.co/ZyVG4cUJX2 #gadget gadgetkingXL https://t.co/F9bXSbxLvV",FALSE,0,NA,2016-09-30 19:51:00,FALSE,NA,"781944453158342656",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","gadgetkingXL",0,FALSE,FALSE,NA,NA,"boko haram"
"566","US builds a $100 million African drone base to fight Boko Haram https://t.co/mktD368Wvl https://t.co/4PXtXHjWOr",FALSE,0,NA,2016-09-30 19:50:57,FALSE,NA,"781944444253794304",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Teducation1",0,FALSE,FALSE,NA,NA,"boko haram"
"567","Engadget RSS Feed // US builds a $100 million African drone base to fight Boko Haram https://t.co/2WWagdphO7",FALSE,0,NA,2016-09-30 19:50:51,FALSE,NA,"781944418777661440",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","jaugernews",0,FALSE,FALSE,NA,NA,"boko haram"
"568","US builds a $100 million African drone base to fight Boko Haram https://t.co/W55jBlwim8 https://t.co/R4UKUQvFRA",FALSE,0,NA,2016-09-30 19:50:49,FALSE,NA,"781944408828735488",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","nkr102",0,FALSE,FALSE,NA,NA,"boko haram"
"569","US builds a $100 million African drone base to fight Boko Haram https://t.co/gjssfxTpIA",FALSE,0,NA,2016-09-30 19:50:47,FALSE,NA,"781944399861252097",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","mikeadams68",0,FALSE,FALSE,NA,NA,"boko haram"
"570","RT @OxfamAmerica: Families 'only able to eat once every few days' in #Nigeria hunger crisis warns Oxfam: https://t.co/ZJvwu0SJz5",FALSE,0,NA,2016-09-30 19:50:45,FALSE,NA,"781944393947308032",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nwobinonso",55,TRUE,FALSE,NA,NA,"boko haram"
"571","US builds a $100 million African drone base to fight Boko Haram #gadgetnews #prototype #geek https://t.co/tOAInYf9Jc",FALSE,1,NA,2016-09-30 19:50:42,FALSE,NA,"781944378508075008",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","ultra_gizmo",0,FALSE,FALSE,NA,NA,"boko haram"
"572","14 soldiers killed in anti-Boko Haram operations https://t.co/waBUoBGsa9 https://t.co/aulLXSqe0G",FALSE,0,NA,2016-09-30 19:50:40,FALSE,NA,"781944372577259520",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","inspiredMichael",0,FALSE,FALSE,NA,NA,"boko haram"
"573","14 soldiers killed in anti-Boko Haram operations: Niger - Zee News https://t.co/661D0W4aDk #yugvani",FALSE,0,NA,2016-09-30 19:50:37,FALSE,NA,"781944359113465856",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","yugvaniworld",0,FALSE,FALSE,NA,NA,"boko haram"
"574","RT @Amaka_Ekwo: Nnamdi Kanu must be a prophet.

Nigeria now like then Somalia says OXFAM.

Pls support #SelfDetermination. #Biafra 

https:…",FALSE,0,NA,2016-09-30 19:50:37,FALSE,NA,"781944359088492544",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","allwewantisbiaf",64,TRUE,FALSE,NA,NA,"boko haram"
"575","US builds a $100 million African drone base to fight Boko Haram https://t.co/IFC6SAic24 https://t.co/gkpFdGeY5Q",FALSE,0,NA,2016-09-30 19:50:37,FALSE,NA,"781944356584423424",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Gaspertweets",0,FALSE,FALSE,NA,NA,"boko haram"
"576","RT @Amaka_Ekwo: Savaged by Boko Haram https://t.co/L9R1b3LOEx",FALSE,0,NA,2016-09-30 19:50:32,FALSE,NA,"781944337173188608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nwobinonso",46,TRUE,FALSE,NA,NA,"boko haram"
"577","US builds a $100 million African drone base to fight Boko Haram https://t.co/uBzwy5bGuh https://t.co/epI27I5lNZ",FALSE,0,NA,2016-09-30 19:50:30,FALSE,NA,"781944328268632064",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","ingadget_",0,FALSE,FALSE,NA,NA,"boko haram"
"578","Defeating Boko Haram Without Foreign Help Showed Nigeria Is Truly Independent – Group https://t.co/dsqIeOpe2D",FALSE,0,NA,2016-09-30 19:50:28,FALSE,NA,"781944321612386304",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","HeraldNG",2,FALSE,FALSE,NA,NA,"boko haram"
"579","RT @engadget: US builds a $100 million African drone base to fight Boko Haram https://t.co/RlAkjiSkZu https://t.co/V3uObPLuUp",FALSE,0,NA,2016-09-30 19:50:25,FALSE,NA,"781944308060479488",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hamidrezsaberi",16,TRUE,FALSE,NA,NA,"boko haram"
"580","US builds a $100 million African drone base to fight Boko Haram https://t.co/F3f3NOjl04 https://t.co/TVpvHSeVI0 by engadget",FALSE,0,NA,2016-09-30 19:50:21,FALSE,NA,"781944291086262273",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","preownedmobile",0,FALSE,FALSE,NA,NA,"boko haram"
"581","US builds a $100 million African drone base to fight Boko Haram https://t.co/jbCtjLf8nU https://t.co/dJbOjGrHUk",FALSE,0,NA,2016-09-30 19:50:20,FALSE,NA,"781944288661737473",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","WebHostingIE",0,FALSE,FALSE,NA,NA,"boko haram"
"582","US builds a $100 million African drone base to fight Boko Haram - https://t.co/NwdjzhH9DC",FALSE,0,NA,2016-09-30 19:50:20,FALSE,NA,"781944287701430272",NA,"<a href=""http://twitter.com/TheNewsGlobe"" rel=""nofollow"">The News Globe</a>","TheNewsGlobe",0,FALSE,FALSE,NA,NA,"boko haram"
"583","Defeating Boko Haram Without Foreign Help Showed Nigeria Is Truly Independent – Group https://t.co/muHDJwsLpW https://t.co/6PsqP8Vctp",FALSE,0,NA,2016-09-30 19:50:18,FALSE,NA,"781944277328728064",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","HeraldNG",0,FALSE,FALSE,NA,NA,"boko haram"
"584","US builds a $100 million African drone base to fight Boko Haram https://t.co/nk0RI11XuY",FALSE,0,NA,2016-09-30 19:50:15,FALSE,NA,"781944266193002496",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","donyacomputer",0,FALSE,FALSE,NA,NA,"boko haram"
"585","RT @Basheeryusif: Pmb ordered Nigerian Army killed 3sons of sheikh Zakzaky, 1000+unarmed shiite#ZariaMassacre&amp;now hired boko haram to attac…",FALSE,0,NA,2016-09-30 19:50:00,FALSE,NA,"781944202322186240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Marhaluv2",6,TRUE,FALSE,NA,NA,"boko haram"
"586","US builds a $100 million African drone base to fight Boko Haram https://t.co/j4EoHVsUUy",FALSE,0,NA,2016-09-30 19:49:58,FALSE,NA,"781944194654806016",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","inestcom",0,FALSE,FALSE,NA,NA,"boko haram"
"587","US builds a $100 million African drone base to fight Boko Haram https://t.co/0RdVRiQCvB https://t.co/a8rO2tumrH",FALSE,0,NA,2016-09-30 19:49:53,FALSE,NA,"781944175445106688",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","JMAWapps",0,FALSE,FALSE,NA,NA,"boko haram"
"588","US builds a $100 million African drone base to fight Boko Haram https://t.co/4c5QPoPSoD",FALSE,0,NA,2016-09-30 19:49:51,FALSE,NA,"781944165038956544",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","id_digitally",0,FALSE,FALSE,NA,NA,"boko haram"
"589","US builds a $100 million African drone base to fight Boko Haram https://t.co/VE1myydxso 

""At the request of, and … https://t.co/wgJm4fRwGV",FALSE,0,NA,2016-09-30 19:49:51,FALSE,NA,"781944164825038848",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","LouzWate",0,FALSE,FALSE,NA,NA,"boko haram"
"590","US builds a $100 million African drone base to fight Boko Haram https://t.co/BFJYhfcyvQ #technology #gadgets",FALSE,0,NA,2016-09-30 19:49:50,FALSE,NA,"781944162958643200",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","GadgetInfoNews",0,FALSE,FALSE,NA,NA,"boko haram"
"591","RT @RichardGrenell: She refused to put Boko Haram on the terror list. 600 little girls raped, killed &amp; kidnapped by Boko Haram. https://t.c…",FALSE,0,NA,2016-09-30 19:49:50,FALSE,NA,"781944162665070593",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Bevsjoy1",826,TRUE,FALSE,NA,NA,"boko haram"
"592","US builds a $100 million African drone base to fight #BokoHaram https://t.co/e7n9Oqe2ZF https://t.co/qde6klff8M",FALSE,0,NA,2016-09-30 19:49:41,FALSE,NA,"781944124245028864",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","jpeMEDIA",0,FALSE,FALSE,NA,NA,"boko haram"
"593","US builds a $100 million African drone base to fight #BokoHaram https://t.co/v1a5UEHvwG",FALSE,0,NA,2016-09-30 19:49:40,FALSE,NA,"781944120273047552",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","JuanitaBurleso",0,FALSE,FALSE,NA,NA,"boko haram"
"594","US builds a $100 million African drone base to fight Boko Haram https://t.co/zhIYPpTdqM #Gdgt",FALSE,0,NA,2016-09-30 19:49:40,FALSE,NA,"781944119417417728",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","jdesignz",0,FALSE,FALSE,NA,NA,"boko haram"
"595","US builds a $100 million African drone base to fight #Boko_Haram: The Department of Defense announced on… https://t.co/YtrB5i9zoG #Gadgets",FALSE,0,NA,2016-09-30 19:49:39,FALSE,NA,"781944114359132160",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","MargaretFranci",0,FALSE,FALSE,NA,NA,"boko haram"
"596","US builds a $100 million African drone base to fight Boko Haram https://t.co/prj1YbwaH2",FALSE,0,NA,2016-09-30 19:49:39,FALSE,NA,"781944114237444096",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","Tech4NonGeeks",0,FALSE,FALSE,NA,NA,"boko haram"
"597","US builds a $100 million African drone base to fight #BokoHaram https://t.co/eEinn1ej65 https://t.co/Xh6ROQvLzY",FALSE,0,NA,2016-09-30 19:49:39,FALSE,NA,"781944114157793280",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","saidscofield",0,FALSE,FALSE,NA,NA,"boko haram"
"598","US builds a $100 million African drone base to fight Boko Haram https://t.co/IfWo9PfUl7",FALSE,0,NA,2016-09-30 19:49:39,FALSE,NA,"781944113666985985",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","MinnieGreene20",0,FALSE,FALSE,NA,NA,"boko haram"
"599","US builds a $100 million African drone base to fight Boko Haram https://t.co/Kto2qurZWv",FALSE,0,NA,2016-09-30 19:49:38,FALSE,NA,"781944110777241600",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","DigitalNegocio",0,FALSE,FALSE,NA,NA,"boko haram"
